time,function,fazeState,anomaly
1644.2000,  0.95105652,7,0
1644.2333,  0.99452190,8,0
1644.2667,  0.99452190,9,0
1644.3000,  0.95105652,10,0
1644.3333,  0.86602540,11,0
1644.3667,  0.74314483,12,0
1644.4000,  0.58778525,13,0
1644.4333,  0.40673664,14,0
1644.4667,  0.20791169,15,0
1644.5000, -0.00000000,16,0
1644.5333, -0.20791169,17,0
1644.5667, -0.40673664,18,0
1644.6000, -0.58778525,19,0
1644.6333, -0.74314483,20,0
1644.6667, -0.86602540,21,0
1644.7000, -0.95105652,22,0
1644.7333, -0.99452190,23,0
1644.7667, -0.99452190,24,0
1644.8000, -0.95105652,25,0
1644.8333, -0.86602540,26,0
1644.8667, -0.74314483,27,0
1644.9000, -0.58778525,28,0
1644.9333, -0.40673664,29,0
1644.9667, -0.20791169,30,0
1645.0000, -0.00000000,1,0
1645.0333,  0.20791169,2,0
1645.0667,  0.40673664,3,0
1645.1000,  0.58778525,4,0
1645.1333,  0.74314483,5,0
1645.1667,  0.86602540,6,0
1645.2000,  0.95105652,7,0
1645.2333,  0.99452190,8,0
1645.2667,  0.99452190,9,0
1645.3000,  0.95105652,10,0
1645.3333,  0.86602540,11,0
1645.3667,  0.74314483,12,0
1645.4000,  0.58778525,13,0
1645.4333,  0.40673664,14,0
1645.4667,  0.20791169,15,0
1645.5000,  0.00000000,16,0
1645.5333, -0.20791169,17,0
1645.5667, -0.40673664,18,0
1645.6000, -0.58778525,19,0
1645.6333, -0.74314483,20,0
1645.6667, -0.86602540,21,0
1645.7000, -0.95105652,22,0
1645.7333, -0.99452190,23,0
1645.7667, -0.99452190,24,0
1645.8000, -0.95105652,25,0
1645.8333, -0.86602540,26,0
1645.8667, -0.74314483,27,0
1645.9000, -0.58778525,28,0
1645.9333, -0.40673664,29,0
1645.9667, -0.20791169,30,0
1646.0000, -0.00000000,1,0
1646.0333,  0.20791169,2,0
1646.0667,  0.40673664,3,0
1646.1000,  0.58778525,4,0
1646.1333,  0.74314483,5,0
1646.1667,  0.86602540,6,0
1646.2000,  0.95105652,7,0
1646.2333,  0.99452190,8,0
1646.2667,  0.99452190,9,0
1646.3000,  0.95105652,10,0
1646.3333,  0.86602540,11,0
1646.3667,  0.74314483,12,0
1646.4000,  0.58778525,13,0
1646.4333,  0.40673664,14,0
1646.4667,  0.20791169,15,0
1646.5000,  0.00000000,16,0
1646.5333, -0.20791169,17,0
1646.5667, -0.40673664,18,0
1646.6000, -0.58778525,19,0
1646.6333, -0.74314483,20,0
1646.6667, -0.86602540,21,0
1646.7000, -0.95105652,22,0
1646.7333, -0.99452190,23,0
1646.7667, -0.99452190,24,0
1646.8000, -0.95105652,25,0
1646.8333, -0.86602540,26,0
1646.8667, -0.74314483,27,0
1646.9000, -0.58778525,28,0
1646.9333, -0.40673664,29,0
1646.9667, -0.20791169,30,0
1647.0000,  0.00000000,1,0
1647.0333,  0.20791169,2,0
1647.0667,  0.40673664,3,0
1647.1000,  0.58778525,4,0
1647.1333,  0.74314483,5,0
1647.1667,  0.86602540,6,0
1647.2000,  0.95105652,7,0
1647.2333,  0.99452190,8,0
1647.2667,  0.99452190,9,0
1647.3000,  0.95105652,10,0
1647.3333,  0.86602540,11,0
1647.3667,  0.74314483,12,0
1647.4000,  0.58778525,13,0
1647.4333,  0.40673664,14,0
1647.4667,  0.20791169,15,0
1647.5000,  0.00000000,16,0
1647.5333, -0.20791169,17,0
1647.5667, -0.40673664,18,0
1647.6000, -0.58778525,19,0
1647.6333, -0.74314483,20,0
1647.6667, -0.86602540,21,0
1647.7000, -0.95105652,22,0
1647.7333, -0.99452190,23,0
1647.7667, -0.99452190,24,0
1647.8000, -0.95105652,25,0
1647.8333, -0.86602540,26,0
1647.8667, -0.74314483,27,0
1647.9000, -0.58778525,28,0
1647.9333, -0.40673664,29,0
1647.9667, -0.20791169,30,0
1648.0000, -0.00000000,1,0
1648.0333,  0.20791169,2,0
1648.0667,  0.40673664,3,0
1648.1000,  0.58778525,4,0
1648.1333,  0.74314483,5,0
1648.1667,  0.86602540,6,0
1648.2000,  0.95105652,7,0
1648.2333,  0.99452190,8,0
1648.2667,  0.99452190,9,0
1648.3000,  0.95105652,10,0
1648.3333,  0.86602540,11,0
1648.3667,  0.74314483,12,0
1648.4000,  0.58778525,13,0
1648.4333,  0.40673664,14,0
1648.4667,  0.20791169,15,0
1648.5000,  0.00000000,16,0
1648.5333, -0.20791169,17,0
1648.5667, -0.40673664,18,0
1648.6000, -0.58778525,19,0
1648.6333, -0.74314483,20,0
1648.6667, -0.86602540,21,0
1648.7000, -0.95105652,22,0
1648.7333, -0.99452190,23,0
1648.7667, -0.99452190,24,0
1648.8000, -0.95105652,25,0
1648.8333, -0.86602540,26,0
1648.8667, -0.74314483,27,0
1648.9000, -0.58778525,28,0
1648.9333, -0.40673664,29,0
1648.9667, -0.20791169,30,0
1649.0000, -0.00000000,1,0
1649.0333,  0.20791169,2,0
1649.0667,  0.40673664,3,0
1649.1000,  0.58778525,4,0
1649.1333,  0.74314483,5,0
1649.1667,  0.86602540,6,0
1649.2000,  0.95105652,7,0
1649.2333,  0.99452190,8,0
1649.2667,  0.99452190,9,0
1649.3000,  0.95105652,10,0
1649.3333,  0.86602540,11,0
1649.3667,  0.74314483,12,0
1649.4000,  0.58778525,13,0
1649.4333,  0.40673664,14,0
1649.4667,  0.20791169,15,0
1649.5000, -0.00000000,16,0
1649.5333, -0.20791169,17,0
1649.5667, -0.40673664,18,0
1649.6000, -0.58778525,19,0
1649.6333, -0.74314483,20,0
1649.6667, -0.86602540,21,0
1649.7000, -0.95105652,22,0
1649.7333, -0.99452190,23,0
1649.7667, -0.99452190,24,0
1649.8000, -0.95105652,25,0
1649.8333, -0.86602540,26,0
1649.8667, -0.74314483,27,0
1649.9000, -0.58778525,28,0
1649.9333, -0.40673664,29,0
1649.9667, -0.20791169,30,0
1650.0000,  0.00000000,1,0
1650.0333,  0.20791169,2,0
1650.0667,  0.40673664,3,0
1650.1000,  0.58778525,4,0
1650.1333,  0.74314483,5,0
1650.1667,  0.86602540,6,0
1650.2000,  0.95105652,7,0
1650.2333,  0.99452190,8,0
1650.2667,  0.99452190,9,0
1650.3000,  0.95105652,10,0
1650.3333,  0.86602540,11,0
1650.3667,  0.74314483,12,0
1650.4000,  0.58778525,13,0
1650.4333,  0.40673664,14,0
1650.4667,  0.20791169,15,0
1650.5000,  0.00000000,16,0
1650.5333, -0.20791169,17,0
1650.5667, -0.40673664,18,0
1650.6000, -0.58778525,19,0
1650.6333, -0.74314483,20,0
1650.6667, -0.86602540,21,0
1650.7000, -0.95105652,22,0
1650.7333, -0.99452190,23,0
1650.7667, -0.99452190,24,0
1650.8000, -0.95105652,25,0
1650.8333, -0.86602540,26,0
1650.8667, -0.74314483,27,0
1650.9000, -0.58778525,28,0
1650.9333, -0.40673664,29,0
1650.9667, -0.20791169,30,0
1651.0000, -0.00000000,1,0
1651.0333,  0.20791169,2,0
1651.0667,  0.40673664,3,0
1651.1000,  0.58778525,4,0
1651.1333,  0.74314483,5,0
1651.1667,  0.86602540,6,0
1651.2000,  0.95105652,7,0
1651.2333,  0.99452190,8,0
1651.2667,  0.99452190,9,0
1651.3000,  0.95105652,10,0
1651.3333,  0.86602540,11,0
1651.3667,  0.74314483,12,0
1651.4000,  0.58778525,13,0
1651.4333,  0.40673664,14,0
1651.4667,  0.20791169,15,0
1651.5000,  0.00000000,16,0
1651.5333, -0.20791169,17,0
1651.5667, -0.40673664,18,0
1651.6000, -0.58778525,19,0
1651.6333, -0.74314483,20,0
1651.6667, -0.86602540,21,0
1651.7000, -0.95105652,22,0
1651.7333, -0.99452190,23,0
1651.7667, -0.99452190,24,0
1651.8000, -0.95105652,25,0
1651.8333, -0.86602540,26,0
1651.8667, -0.74314483,27,0
1651.9000, -0.58778525,28,0
1651.9333, -0.40673664,29,0
1651.9667, -0.20791169,30,0
1652.0000, -0.00000000,1,0
1652.0333,  0.20791169,2,0
1652.0667,  0.40673664,3,0
1652.1000,  0.58778525,4,0
1652.1333,  0.74314483,5,0
1652.1667,  0.86602540,6,0
1652.2000,  0.95105652,7,0
1652.2333,  0.99452190,8,0
1652.2667,  0.99452190,9,0
1652.3000,  0.95105652,10,0
1652.3333,  0.86602540,11,0
1652.3667,  0.74314483,12,0
1652.4000,  0.58778525,13,0
1652.4333,  0.40673664,14,0
1652.4667,  0.20791169,15,0
1652.5000, -0.00000000,16,0
1652.5333, -0.20791169,17,0
1652.5667, -0.40673664,18,0
1652.6000, -0.58778525,19,0
1652.6333, -0.74314483,20,0
1652.6667, -0.86602540,21,0
1652.7000, -0.95105652,22,0
1652.7333, -0.99452190,23,0
1652.7667, -0.99452190,24,0
1652.8000, -0.95105652,25,0
1652.8333, -0.86602540,26,0
1652.8667, -0.74314483,27,0
1652.9000, -0.58778525,28,0
1652.9333, -0.40673664,29,0
1652.9667, -0.20791169,30,0
1653.0000, -0.00000000,1,0
1653.0333,  0.20791169,2,0
1653.0667,  0.40673664,3,0
1653.1000,  0.58778525,4,0
1653.1333,  0.74314483,5,0
1653.1667,  0.86602540,6,0
1653.2000,  0.95105652,7,0
1653.2333,  0.99452190,8,0
1653.2667,  0.99452190,9,0
1653.3000,  0.95105652,10,0
1653.3333,  0.86602540,11,0
1653.3667,  0.74314483,12,0
1653.4000,  0.58778525,13,0
1653.4333,  0.40673664,14,0
1653.4667,  0.20791169,15,0
1653.5000,  0.00000000,16,0
1653.5333, -0.20791169,17,0
1653.5667, -0.40673664,18,0
1653.6000, -0.58778525,19,0
1653.6333, -0.74314483,20,0
1653.6667, -0.86602540,21,0
1653.7000, -0.95105652,22,0
1653.7333, -0.99452190,23,0
1653.7667, -0.99452190,24,0
1653.8000, -0.95105652,25,0
1653.8333, -0.86602540,26,0
1653.8667, -0.74314483,27,0
1653.9000, -0.58778525,28,0
1653.9333, -0.40673664,29,0
1653.9667, -0.20791169,30,0
1654.0000, -0.00000000,1,0
1654.0333,  0.20791169,2,0
1654.0667,  0.40673664,3,0
1654.1000,  0.58778525,4,0
1654.1333,  0.74314483,5,0
1654.1667,  0.86602540,6,0
1654.2000,  0.95105652,7,0
1654.2333,  0.99452190,8,0
1654.2667,  0.99452190,9,0
1654.3000,  0.95105652,10,0
1654.3333,  0.86602540,11,0
1654.3667,  0.74314483,12,0
1654.4000,  0.58778525,13,0
1654.4333,  0.40673664,14,0
1654.4667,  0.20791169,15,0
1654.5000,  0.00000000,16,0
1654.5333, -0.20791169,17,0
1654.5667, -0.40673664,18,0
1654.6000, -0.58778525,19,0
1654.6333, -0.74314483,20,0
1654.6667, -0.86602540,21,0
1654.7000, -0.95105652,22,0
1654.7333, -0.99452190,23,0
1654.7667, -0.99452190,24,0
1654.8000, -0.95105652,25,0
1654.8333, -0.86602540,26,0
1654.8667, -0.74314483,27,0
1654.9000, -0.58778525,28,0
1654.9333, -0.40673664,29,0
1654.9667, -0.20791169,30,0
1655.0000,  0.00000000,1,0
1655.0333,  0.20791169,2,0
1655.0667,  0.40673664,3,0
1655.1000,  0.58778525,4,0
1655.1333,  0.74314483,5,0
1655.1667,  0.86602540,6,0
1655.2000,  0.95105652,7,0
1655.2333,  0.99452190,8,0
1655.2667,  0.99452190,9,0
1655.3000,  0.95105652,10,0
1655.3333,  0.86602540,11,0
1655.3667,  0.74314483,12,0
1655.4000,  0.58778525,13,0
1655.4333,  0.40673664,14,0
1655.4667,  0.20791169,15,0
1655.5000, -0.00000000,16,0
1655.5333, -0.20791169,17,0
1655.5667, -0.40673664,18,0
1655.6000, -0.58778525,19,0
1655.6333, -0.74314483,20,0
1655.6667, -0.86602540,21,0
1655.7000, -0.95105652,22,0
1655.7333, -0.99452190,23,0
1655.7667, -0.99452190,24,0
1655.8000, -0.95105652,25,0
1655.8333, -0.86602540,26,0
1655.8667, -0.74314483,27,0
1655.9000, -0.58778525,28,0
1655.9333, -0.40673664,29,0
1655.9667, -0.20791169,30,0
1656.0000, -0.00000000,1,0
1656.0333,  0.20791169,2,0
1656.0667,  0.40673664,3,0
1656.1000,  0.58778525,4,0
1656.1333,  0.74314483,5,0
1656.1667,  0.86602540,6,0
1656.2000,  0.95105652,7,0
1656.2333,  0.99452190,8,0
1656.2667,  0.99452190,9,0
1656.3000,  0.95105652,10,0
1656.3333,  0.86602540,11,0
1656.3667,  0.74314483,12,0
1656.4000,  0.58778525,13,0
1656.4333,  0.40673664,14,0
1656.4667,  0.20791169,15,0
1656.5000,  0.00000000,16,0
1656.5333, -0.20791169,17,0
1656.5667, -0.40673664,18,0
1656.6000, -0.58778525,19,0
1656.6333, -0.74314483,20,0
1656.6667, -0.86602540,21,0
1656.7000, -0.95105652,22,0
1656.7333, -0.99452190,23,0
1656.7667, -0.99452190,24,0
1656.8000, -0.95105652,25,0
1656.8333, -0.86602540,26,0
1656.8667, -0.74314483,27,0
1656.9000, -0.58778525,28,0
1656.9333, -0.40673664,29,0
1656.9667, -0.20791169,30,0
1657.0000, -0.00000000,1,0
1657.0333,  0.20791169,2,0
1657.0667,  0.40673664,3,0
1657.1000,  0.58778525,4,0
1657.1333,  0.74314483,5,0
1657.1667,  0.86602540,6,0
1657.2000,  0.95105652,7,0
1657.2333,  0.99452190,8,0
1657.2667,  0.99452190,9,0
1657.3000,  0.95105652,10,0
1657.3333,  0.86602540,11,0
1657.3667,  0.74314483,12,0
1657.4000,  0.58778525,13,0
1657.4333,  0.40673664,14,0
1657.4667,  0.20791169,15,0
1657.5000,  0.00000000,16,0
1657.5333, -0.20791169,17,0
1657.5667, -0.40673664,18,0
1657.6000, -0.58778525,19,0
1657.6333, -0.74314483,20,0
1657.6667, -0.86602540,21,0
1657.7000, -0.95105652,22,0
1657.7333, -0.99452190,23,0
1657.7667, -0.99452190,24,0
1657.8000, -0.95105652,25,0
1657.8333, -0.86602540,26,0
1657.8667, -0.74314483,27,0
1657.9000, -0.58778525,28,0
1657.9333, -0.40673664,29,0
1657.9667, -0.20791169,30,0
1658.0000,  0.00000000,1,0
1658.0333,  0.20791169,2,0
1658.0667,  0.40673664,3,0
1658.1000,  0.58778525,4,0
1658.1333,  0.74314483,5,0
1658.1667,  0.86602540,6,0
1658.2000,  0.95105652,7,0
1658.2333,  0.99452190,8,0
1658.2667,  0.99452190,9,0
1658.3000,  0.95105652,10,0
1658.3333,  0.86602540,11,0
1658.3667,  0.74314483,12,0
1658.4000,  0.58778525,13,0
1658.4333,  0.40673664,14,0
1658.4667,  0.20791169,15,0
1658.5000,  0.00000000,16,0
1658.5333, -0.20791169,17,0
1658.5667, -0.40673664,18,0
1658.6000, -0.58778525,19,0
1658.6333, -0.74314483,20,0
1658.6667, -0.86602540,21,0
1658.7000, -0.95105652,22,0
1658.7333, -0.99452190,23,0
1658.7667, -0.99452190,24,0
1658.8000, -0.95105652,25,0
1658.8333, -0.86602540,26,0
1658.8667, -0.74314483,27,0
1658.9000, -0.58778525,28,0
1658.9333, -0.40673664,29,0
1658.9667, -0.20791169,30,0
1659.0000, -0.00000000,1,0
1659.0333,  0.20791169,2,0
1659.0667,  0.40673664,3,0
1659.1000,  0.58778525,4,0
1659.1333,  0.74314483,5,0
1659.1667,  0.86602540,6,0
1659.2000,  0.95105652,7,0
1659.2333,  0.99452190,8,0
1659.2667,  0.99452190,9,0
1659.3000,  0.95105652,10,0
1659.3333,  0.86602540,11,0
1659.3667,  0.74314483,12,0
1659.4000,  0.58778525,13,0
1659.4333,  0.40673664,14,0
1659.4667,  0.20791169,15,0
1659.5000,  0.00000000,16,0
1659.5333, -0.20791169,17,0
1659.5667, -0.40673664,18,0
1659.6000, -0.58778525,19,0
1659.6333, -0.74314483,20,0
1659.6667, -0.86602540,21,0
1659.7000, -0.95105652,22,0
1659.7333, -0.99452190,23,0
1659.7667, -0.99452190,24,0
1659.8000, -0.95105652,25,0
1659.8333, -0.86602540,26,0
1659.8667, -0.74314483,27,0
1659.9000, -0.58778525,28,0
1659.9333, -0.40673664,29,0
1659.9667, -0.20791169,30,0
1660.0000, -0.00000000,1,0
1660.0333,  0.20791169,2,0
1660.0667,  0.40673664,3,0
1660.1000,  0.58778525,4,0
1660.1333,  0.74314483,5,0
1660.1667,  0.86602540,6,0
1660.2000,  0.95105652,7,0
1660.2333,  0.99452190,8,0
1660.2667,  0.99452190,9,0
1660.3000,  0.95105652,10,0
1660.3333,  0.86602540,11,0
1660.3667,  0.74314483,12,0
1660.4000,  0.58778525,13,0
1660.4333,  0.40673664,14,0
1660.4667,  0.20791169,15,0
1660.5000, -0.00000000,16,0
1660.5333, -0.20791169,17,0
1660.5667, -0.40673664,18,0
1660.6000, -0.58778525,19,0
1660.6333, -0.74314483,20,0
1660.6667, -0.86602540,21,0
1660.7000, -0.95105652,22,0
1660.7333, -0.99452190,23,0
1660.7667, -0.99452190,24,0
1660.8000, -0.95105652,25,0
1660.8333, -0.86602540,26,0
1660.8667, -0.74314483,27,0
1660.9000, -0.58778525,28,0
1660.9333, -0.40673664,29,0
1660.9667, -0.20791169,30,0
1661.0000,  0.00000000,1,0
1661.0333,  0.20791169,2,0
1661.0667,  0.40673664,3,0
1661.1000,  0.58778525,4,0
1661.1333,  0.74314483,5,0
1661.1667,  0.86602540,6,0
1661.2000,  0.95105652,7,0
1661.2333,  0.99452190,8,0
1661.2667,  0.99452190,9,0
1661.3000,  0.95105652,10,0
1661.3333,  0.86602540,11,0
1661.3667,  0.74314483,12,0
1661.4000,  0.58778525,13,0
1661.4333,  0.40673664,14,0
1661.4667,  0.20791169,15,0
1661.5000,  0.00000000,16,0
1661.5333, -0.20791169,17,0
1661.5667, -0.40673664,18,0
1661.6000, -0.58778525,19,0
1661.6333, -0.74314483,20,0
1661.6667, -0.86602540,21,0
1661.7000, -0.95105652,22,0
1661.7333, -0.99452190,23,0
1661.7667, -0.99452190,24,0
1661.8000, -0.95105652,25,0
1661.8333, -0.86602540,26,0
1661.8667, -0.74314483,27,0
1661.9000, -0.58778525,28,0
1661.9333, -0.40673664,29,0
1661.9667, -0.20791169,30,0
1662.0000, -0.00000000,1,0
1662.0333,  0.20791169,2,0
1662.0667,  0.40673664,3,0
1662.1000,  0.58778525,4,0
1662.1333,  0.74314483,5,0
1662.1667,  0.86602540,6,0
1662.2000,  0.95105652,7,0
1662.2333,  0.99452190,8,0
1662.2667,  0.99452190,9,0
1662.3000,  0.95105652,10,0
1662.3333,  0.86602540,11,0
1662.3667,  0.74314483,12,0
1662.4000,  0.58778525,13,0
1662.4333,  0.40673664,14,0
1662.4667,  0.20791169,15,0
1662.5000,  0.00000000,16,0
1662.5333, -0.20791169,17,0
1662.5667, -0.40673664,18,0
1662.6000, -0.58778525,19,0
1662.6333, -0.74314483,20,0
1662.6667, -0.86602540,21,0
1662.7000, -0.95105652,22,0
1662.7333, -0.99452190,23,0
1662.7667, -0.99452190,24,0
1662.8000, -0.95105652,25,0
1662.8333, -0.86602540,26,0
1662.8667, -0.74314483,27,0
1662.9000, -0.58778525,28,0
1662.9333, -0.40673664,29,0
1662.9667, -0.20791169,30,0
1663.0000, -0.00000000,1,0
1663.0333,  0.20791169,2,0
1663.0667,  0.40673664,3,0
1663.1000,  0.58778525,4,0
1663.1333,  0.74314483,5,0
1663.1667,  0.86602540,6,0
1663.2000,  0.95105652,7,0
1663.2333,  0.99452190,8,0
1663.2667,  0.99452190,9,0
1663.3000,  0.95105652,10,0
1663.3333,  0.86602540,11,0
1663.3667,  0.74314483,12,0
1663.4000,  0.58778525,13,0
1663.4333,  0.40673664,14,0
1663.4667,  0.20791169,15,0
1663.5000, -0.00000000,16,0
1663.5333, -0.20791169,17,0
1663.5667, -0.40673664,18,0
1663.6000, -0.58778525,19,0
1663.6333, -0.74314483,20,0
1663.6667, -0.86602540,21,0
1663.7000, -0.95105652,22,0
1663.7333, -0.99452190,23,0
1663.7667, -0.99452190,24,0
1663.8000, -0.95105652,25,0
1663.8333, -0.86602540,26,0
1663.8667, -0.74314483,27,0
1663.9000, -0.58778525,28,0
1663.9333, -0.40673664,29,0
1663.9667, -0.20791169,30,0
1664.0000,  0.00000000,1,0
1664.0333,  0.20791169,2,0
1664.0667,  0.40673664,3,0
1664.1000,  0.58778525,4,0
1664.1333,  0.74314483,5,0
1664.1667,  0.86602540,6,0
1664.2000,  0.95105652,7,0
1664.2333,  0.99452190,8,0
1664.2667,  0.99452190,9,0
1664.3000,  0.95105652,10,0
1664.3333,  0.86602540,11,0
1664.3667,  0.74314483,12,0
1664.4000,  0.58778525,13,0
1664.4333,  0.40673664,14,0
1664.4667,  0.20791169,15,0
1664.5000,  0.00000000,16,0
1664.5333, -0.20791169,17,0
1664.5667, -0.40673664,18,0
1664.6000, -0.58778525,19,0
1664.6333, -0.74314483,20,0
1664.6667, -0.86602540,21,0
1664.7000, -0.95105652,22,0
1664.7333, -0.99452190,23,0
1664.7667, -0.99452190,24,0
1664.8000, -0.95105652,25,0
1664.8333, -0.86602540,26,0
1664.8667, -0.74314483,27,0
1664.9000, -0.58778525,28,0
1664.9333, -0.40673664,29,0
1664.9667, -0.20791169,30,0
1665.0000, -0.00000000,1,0
1665.0333,  0.20791169,2,0
1665.0667,  0.40673664,3,0
1665.1000,  0.58778525,4,0
1665.1333,  0.74314483,5,0
1665.1667,  0.86602540,6,0
1665.2000,  0.95105652,7,0
1665.2333,  0.99452190,8,0
1665.2667,  0.99452190,9,0
1665.3000,  0.95105652,10,0
1665.3333,  0.86602540,11,0
1665.3667,  0.74314483,12,0
1665.4000,  0.58778525,13,0
1665.4333,  0.40673664,14,0
1665.4667,  0.20791169,15,0
1665.5000,  0.00000000,16,0
1665.5333, -0.20791169,17,0
1665.5667, -0.40673664,18,0
1665.6000, -0.58778525,19,0
1665.6333, -0.74314483,20,0
1665.6667, -0.86602540,21,0
1665.7000, -0.95105652,22,0
1665.7333, -0.99452190,23,0
1665.7667, -0.99452190,24,0
1665.8000, -0.95105652,25,0
1665.8333, -0.86602540,26,0
1665.8667, -0.74314483,27,0
1665.9000, -0.58778525,28,0
1665.9333, -0.40673664,29,0
1665.9667, -0.20791169,30,0
1666.0000,  0.00000000,1,0
1666.0333,  0.20791169,2,0
1666.0667,  0.40673664,3,0
1666.1000,  0.58778525,4,0
1666.1333,  0.74314483,5,0
1666.1667,  0.86602540,6,0
1666.2000,  0.95105652,7,0
1666.2333,  0.99452190,8,0
1666.2667,  0.99452190,9,0
1666.3000,  0.95105652,10,0
1666.3333,  0.86602540,11,0
1666.3667,  0.74314483,12,0
1666.4000,  0.58778525,13,0
1666.4333,  0.40673664,14,0
1666.4667,  0.20791169,15,0
1666.5000, -0.00000000,16,0
1666.5333, -0.20791169,17,0
1666.5667, -0.40673664,18,0
1666.6000, -0.58778525,19,0
1666.6333, -0.74314483,20,0
1666.6667, -0.86602540,21,0
1666.7000, -0.95105652,22,0
1666.7333, -0.99452190,23,0
1666.7667, -0.99452190,24,0
1666.8000, -0.95105652,25,0
1666.8333, -0.86602540,26,0
1666.8667, -0.74314483,27,0
1666.9000, -0.58778525,28,0
1666.9333, -0.40673664,29,0
1666.9667, -0.20791169,30,0
1667.0000, -0.00000000,1,0
1667.0333,  0.20791169,2,0
1667.0667,  0.40673664,3,0
1667.1000,  0.58778525,4,0
1667.1333,  0.74314483,5,0
1667.1667,  0.86602540,6,0
1667.2000,  0.95105652,7,0
1667.2333,  0.99452190,8,0
1667.2667,  0.99452190,9,0
1667.3000,  0.95105652,10,0
1667.3333,  0.86602540,11,0
1667.3667,  0.74314483,12,0
1667.4000,  0.58778525,13,0
1667.4333,  0.40673664,14,0
1667.4667,  0.20791169,15,0
1667.5000,  0.00000000,16,0
1667.5333, -0.20791169,17,0
1667.5667, -0.40673664,18,0
1667.6000, -0.58778525,19,0
1667.6333, -0.74314483,20,0
1667.6667, -0.86602540,21,0
1667.7000, -0.95105652,22,0
1667.7333, -0.99452190,23,0
1667.7667, -0.99452190,24,0
1667.8000, -0.95105652,25,0
1667.8333, -0.86602540,26,0
1667.8667, -0.74314483,27,0
1667.9000, -0.58778525,28,0
1667.9333, -0.40673664,29,0
1667.9667, -0.20791169,30,0
1668.0000, -0.00000000,1,0
1668.0333,  0.20791169,2,0
1668.0667,  0.40673664,3,0
1668.1000,  0.58778525,4,0
1668.1333,  0.74314483,5,0
1668.1667,  0.86602540,6,0
1668.2000,  0.95105652,7,0
1668.2333,  0.99452190,8,0
1668.2667,  0.99452190,9,0
1668.3000,  0.95105652,10,0
1668.3333,  0.86602540,11,0
1668.3667,  0.74314483,12,0
1668.4000,  0.58778525,13,0
1668.4333,  0.40673664,14,0
1668.4667,  0.20791169,15,0
1668.5000,  0.00000000,16,0
1668.5333, -0.20791169,17,0
1668.5667, -0.40673664,18,0
1668.6000, -0.58778525,19,0
1668.6333, -0.74314483,20,0
1668.6667, -0.86602540,21,0
1668.7000, -0.95105652,22,0
1668.7333, -0.99452190,23,0
1668.7667, -0.99452190,24,0
1668.8000, -0.95105652,25,0
1668.8333, -0.86602540,26,0
1668.8667, -0.74314483,27,0
1668.9000, -0.58778525,28,0
1668.9333, -0.40673664,29,0
1668.9667, -0.20791169,30,0
1669.0000,  0.00000000,1,0
1669.0333,  0.20791169,2,0
1669.0667,  0.40673664,3,0
1669.1000,  0.58778525,4,0
1669.1333,  0.74314483,5,0
1669.1667,  0.86602540,6,0
1669.2000,  0.95105652,7,0
1669.2333,  0.99452190,8,0
1669.2667,  0.99452190,9,0
1669.3000,  0.95105652,10,0
1669.3333,  0.86602540,11,0
1669.3667,  0.74314483,12,0
1669.4000,  0.58778525,13,0
1669.4333,  0.40673664,14,0
1669.4667,  0.20791169,15,0
1669.5000, -0.00000000,16,0
1669.5333, -0.20791169,17,0
1669.5667, -0.40673664,18,0
1669.6000, -0.58778525,19,0
1669.6333, -0.74314483,20,0
1669.6667, -0.86602540,21,0
1669.7000, -0.95105652,22,0
1669.7333, -0.99452190,23,0
1669.7667, -0.99452190,24,0
1669.8000, -0.95105652,25,0
1669.8333, -0.86602540,26,0
1669.8667, -0.74314483,27,0
1669.9000, -0.58778525,28,0
1669.9333, -0.40673664,29,0
1669.9667, -0.20791169,30,0
1670.0000, -0.00000000,1,0
1670.0333,  0.20791169,2,0
1670.0667,  0.40673664,3,0
1670.1000,  0.58778525,4,0
1670.1333,  0.74314483,5,0
1670.1667,  0.86602540,6,0
1670.2000,  0.95105652,7,0
1670.2333,  0.99452190,8,0
1670.2667,  0.99452190,9,0
1670.3000,  0.95105652,10,0
1670.3333,  0.86602540,11,0
1670.3667,  0.74314483,12,0
1670.4000,  0.58778525,13,0
1670.4333,  0.40673664,14,0
1670.4667,  0.20791169,15,0
1670.5000,  0.00000000,16,0
1670.5333, -0.20791169,17,0
1670.5667, -0.40673664,18,0
1670.6000, -0.58778525,19,0
1670.6333, -0.74314483,20,0
1670.6667, -0.86602540,21,0
1670.7000, -0.95105652,22,0
1670.7333, -0.99452190,23,0
1670.7667, -0.99452190,24,0
1670.8000, -0.95105652,25,0
1670.8333, -0.86602540,26,0
1670.8667, -0.74314483,27,0
1670.9000, -0.58778525,28,0
1670.9333, -0.40673664,29,0
1670.9667, -0.20791169,30,0
1671.0000, -0.00000000,1,0
1671.0333,  0.20791169,2,0
1671.0667,  0.40673664,3,0
1671.1000,  0.58778525,4,0
1671.1333,  0.74314483,5,0
1671.1667,  0.86602540,6,0
1671.2000,  0.95105652,7,0
1671.2333,  0.99452190,8,0
1671.2667,  0.99452190,9,0
1671.3000,  0.95105652,10,0
1671.3333,  0.86602540,11,0
1671.3667,  0.74314483,12,0
1671.4000,  0.58778525,13,0
1671.4333,  0.40673664,14,0
1671.4667,  0.20791169,15,0
1671.5000,  0.00000000,16,0
1671.5333, -0.20791169,17,0
1671.5667, -0.40673664,18,0
