time,function,period,anomaly
341.7667, -0.99452190,24,0
341.8000, -0.95105652,25,0
341.8333, -0.86602540,26,0
341.8667, -0.74314483,27,0
341.9000, -0.58778525,28,0
341.9333, -0.40673664,29,0
341.9667, -0.20791169,30,0
342.0000,  0.00000000,1,0
342.0333,  0.20791169,2,0
342.0667,  0.40673664,3,0
342.1000,  0.58778525,4,0
342.1333,  0.74314483,5,0
342.1667,  0.86602540,6,0
342.2000,  0.95105652,7,0
342.2333,  0.99452190,8,0
342.2667,  0.99452190,9,0
342.3000,  0.95105652,10,0
342.3333,  0.86602540,11,0
342.3667,  0.74314483,12,0
342.4000,  0.58778525,13,0
342.4333,  0.40673664,14,0
342.4667,  0.20791169,15,0
342.5000, -0.00000000,16,0
342.5333, -0.20791169,17,0
342.5667, -0.40673664,18,0
342.6000, -0.58778525,19,0
342.6333, -0.74314483,20,0
342.6667, -0.86602540,21,0
342.7000, -0.95105652,22,0
342.7333, -0.99452190,23,0
342.7667, -0.99452190,24,0
342.8000, -0.95105652,25,0
342.8333, -0.86602540,26,0
342.8667, -0.74314483,27,0
342.9000, -0.58778525,28,0
342.9333, -0.40673664,29,0
342.9667, -0.20791169,30,0
343.0000,  0.00000000,1,0
343.0333,  0.20791169,2,0
343.0667,  0.40673664,3,0
343.1000,  0.58778525,4,0
343.1333,  0.74314483,5,0
343.1667,  0.86602540,6,0
343.2000,  0.95105652,7,0
343.2333,  0.99452190,8,0
343.2667,  0.99452190,9,0
343.3000,  0.95105652,10,0
343.3333,  0.86602540,11,0
343.3667,  0.74314483,12,0
343.4000,  0.58778525,13,0
343.4333,  0.40673664,14,0
343.4667,  0.20791169,15,0
343.5000, -0.00000000,16,0
343.5333, -0.20791169,17,0
343.5667, -0.40673664,18,0
343.6000, -0.58778525,19,0
343.6333, -0.74314483,20,0
343.6667, -0.86602540,21,0
343.7000, -0.95105652,22,0
343.7333, -0.99452190,23,0
343.7667, -0.99452190,24,0
343.8000, -0.95105652,25,0
343.8333, -0.86602540,26,0
343.8667, -0.74314483,27,0
343.9000, -0.58778525,28,0
343.9333, -0.40673664,29,0
343.9667, -0.20791169,30,0
344.0000, -0.00000000,1,0
344.0333,  0.20791169,2,0
344.0667,  0.40673664,3,0
344.1000,  0.58778525,4,0
344.1333,  0.74314483,5,0
344.1667,  0.86602540,6,0
344.2000,  0.95105652,7,0
344.2333,  0.99452190,8,0
344.2667,  0.99452190,9,0
344.3000,  0.95105652,10,0
344.3333,  0.86602540,11,0
344.3667,  0.74314483,12,0
344.4000,  0.58778525,13,0
344.4333,  0.40673664,14,0
344.4667,  0.20791169,15,0
344.5000,  0.00000000,16,0
344.5333, -0.20791169,17,0
344.5667, -0.40673664,18,0
344.6000, -0.58778525,19,0
344.6333, -0.74314483,20,0
344.6667, -0.86602540,21,0
344.7000, -0.95105652,22,0
344.7333, -0.99452190,23,0
344.7667, -0.99452190,24,0
344.8000, -0.95105652,25,0
344.8333, -0.86602540,26,0
344.8667, -0.74314483,27,0
344.9000, -0.58778525,28,0
344.9333, -0.40673664,29,0
344.9667, -0.20791169,30,0
345.0000,  0.00000000,1,0
345.0333,  0.20791169,2,0
345.0667,  0.40673664,3,0
345.1000,  0.58778525,4,0
345.1333,  0.74314483,5,0
345.1667,  0.86602540,6,0
345.2000,  0.95105652,7,0
345.2333,  0.99452190,8,0
345.2667,  0.99452190,9,0
345.3000,  0.95105652,10,0
345.3333,  0.86602540,11,0
345.3667,  0.74314483,12,0
345.4000,  0.58778525,13,0
345.4333,  0.40673664,14,0
345.4667,  0.20791169,15,0
345.5000,  0.00000000,16,0
345.5333, -0.20791169,17,0
345.5667, -0.40673664,18,0
345.6000, -0.58778525,19,0
345.6333, -0.74314483,20,0
345.6667, -0.86602540,21,0
345.7000, -0.95105652,22,0
345.7333, -0.99452190,23,0
345.7667, -0.99452190,24,0
345.8000, -0.95105652,25,0
345.8333, -0.86602540,26,0
345.8667, -0.74314483,27,0
345.9000, -0.58778525,28,0
345.9333, -0.40673664,29,0
345.9667, -0.20791169,30,0
346.0000, -0.00000000,1,0
346.0333,  0.20791169,2,0
346.0667,  0.40673664,3,0
346.1000,  0.58778525,4,0
346.1333,  0.74314483,5,0
346.1667,  0.86602540,6,0
346.2000,  0.95105652,7,0
346.2333,  0.99452190,8,0
346.2667,  0.99452190,9,0
346.3000,  0.95105652,10,0
346.3333,  0.86602540,11,0
346.3667,  0.74314483,12,0
346.4000,  0.58778525,13,0
346.4333,  0.40673664,14,0
346.4667,  0.20791169,15,0
346.5000,  0.00000000,16,0
346.5333, -0.20791169,17,0
346.5667, -0.40673664,18,0
346.6000, -0.58778525,19,0
346.6333, -0.74314483,20,0
346.6667, -0.86602540,21,0
346.7000, -0.95105652,22,0
346.7333, -0.99452190,23,0
346.7667, -0.99452190,24,0
346.8000, -0.95105652,25,0
346.8333, -0.86602540,26,0
346.8667, -0.74314483,27,0
346.9000, -0.58778525,28,0
346.9333, -0.40673664,29,0
346.9667, -0.20791169,30,0
347.0000,  0.00000000,1,0
347.0333,  0.20791169,2,0
347.0667,  0.40673664,3,0
347.1000,  0.58778525,4,0
347.1333,  0.74314483,5,0
347.1667,  0.86602540,6,0
347.2000,  0.95105652,7,0
347.2333,  0.99452190,8,0
347.2667,  0.99452190,9,0
347.3000,  0.95105652,10,0
347.3333,  0.86602540,11,0
347.3667,  0.74314483,12,0
347.4000,  0.58778525,13,0
347.4333,  0.40673664,14,0
347.4667,  0.20791169,15,0
347.5000,  0.00000000,16,0
347.5333, -0.20791169,17,0
347.5667, -0.40673664,18,0
347.6000, -0.58778525,19,0
347.6333, -0.74314483,20,0
347.6667, -0.86602540,21,0
347.7000, -0.95105652,22,0
347.7333, -0.99452190,23,0
347.7667, -0.99452190,24,0
347.8000, -0.95105652,25,0
347.8333, -0.86602540,26,0
347.8667, -0.74314483,27,0
347.9000, -0.58778525,28,0
347.9333, -0.40673664,29,0
347.9667, -0.20791169,30,0
348.0000, -0.00000000,1,0
348.0333,  0.20791169,2,0
348.0667,  0.40673664,3,0
348.1000,  0.58778525,4,0
348.1333,  0.74314483,5,0
348.1667,  0.86602540,6,0
348.2000,  0.95105652,7,0
348.2333,  0.99452190,8,0
348.2667,  0.99452190,9,0
348.3000,  0.95105652,10,0
348.3333,  0.86602540,11,0
348.3667,  0.74314483,12,0
348.4000,  0.58778525,13,0
348.4333,  0.40673664,14,0
348.4667,  0.20791169,15,0
348.5000, -0.00000000,16,0
348.5333, -0.20791169,17,0
348.5667, -0.40673664,18,0
348.6000, -0.58778525,19,0
348.6333, -0.74314483,20,0
348.6667, -0.86602540,21,0
348.7000, -0.95105652,22,0
348.7333, -0.99452190,23,0
348.7667, -0.99452190,24,0
348.8000, -0.95105652,25,0
348.8333, -0.86602540,26,0
348.8667, -0.74314483,27,0
348.9000, -0.58778525,28,0
348.9333, -0.40673664,29,0
348.9667, -0.20791169,30,0
349.0000, -0.00000000,1,0
349.0333,  0.20791169,2,0
349.0667,  0.40673664,3,0
349.1000,  0.58778525,4,0
349.1333,  0.74314483,5,0
349.1667,  0.86602540,6,0
349.2000,  0.95105652,7,0
349.2333,  0.99452190,8,0
349.2667,  0.99452190,9,0
349.3000,  0.95105652,10,0
349.3333,  0.86602540,11,0
349.3667,  0.74314483,12,0
349.4000,  0.58778525,13,0
349.4333,  0.40673664,14,0
349.4667,  0.20791169,15,0
349.5000,  0.00000000,16,0
349.5333, -0.20791169,17,0
349.5667, -0.40673664,18,0
349.6000, -0.58778525,19,0
349.6333, -0.74314483,20,0
349.6667, -0.86602540,21,0
349.7000, -0.95105652,22,0
349.7333, -0.99452190,23,0
349.7667, -0.99452190,24,0
349.8000, -0.95105652,25,0
349.8333, -0.86602540,26,0
349.8667, -0.74314483,27,0
349.9000, -0.58778525,28,0
349.9333, -0.40673664,29,0
349.9667, -0.20791169,30,0
350.0000, -0.00000000,1,0
350.0333,  0.20791169,2,0
350.0667,  0.40673664,3,0
350.1000,  0.58778525,4,0
350.1333,  0.74314483,5,0
350.1667,  0.86602540,6,0
350.2000,  0.95105652,7,0
350.2333,  0.99452190,8,0
350.2667,  0.99452190,9,0
350.3000,  0.95105652,10,0
350.3333,  0.86602540,11,0
350.3667,  0.74314483,12,0
350.4000,  0.58778525,13,0
350.4333,  0.40673664,14,0
350.4667,  0.20791169,15,0
350.5000, -0.00000000,16,0
350.5333, -0.20791169,17,0
350.5667, -0.40673664,18,0
350.6000, -0.58778525,19,0
350.6333, -0.74314483,20,0
350.6667, -0.86602540,21,0
350.7000, -0.95105652,22,0
350.7333, -0.99452190,23,0
350.7667, -0.99452190,24,0
350.8000, -0.95105652,25,0
350.8333, -0.86602540,26,0
350.8667, -0.74314483,27,0
350.9000, -0.58778525,28,0
350.9333, -0.40673664,29,0
350.9667, -0.20791169,30,0
351.0000, -0.00000000,1,0
351.0333,  0.20791169,2,0
351.0667,  0.40673664,3,0
351.1000,  0.58778525,4,0
351.1333,  0.74314483,5,0
351.1667,  0.86602540,6,0
351.2000,  0.95105652,7,0
351.2333,  0.99452190,8,0
351.2667,  0.99452190,9,0
351.3000,  0.95105652,10,0
351.3333,  0.86602540,11,0
351.3667,  0.74314483,12,0
351.4000,  0.58778525,13,0
351.4333,  0.40673664,14,0
351.4667,  0.20791169,15,0
351.5000,  0.00000000,16,0
351.5333, -0.20791169,17,0
351.5667, -0.40673664,18,0
351.6000, -0.58778525,19,0
351.6333, -0.74314483,20,0
351.6667, -0.86602540,21,0
351.7000, -0.95105652,22,0
351.7333, -0.99452190,23,0
351.7667, -0.99452190,24,0
351.8000, -0.95105652,25,0
351.8333, -0.86602540,26,0
351.8667, -0.74314483,27,0
351.9000, -0.58778525,28,0
351.9333, -0.40673664,29,0
351.9667, -0.20791169,30,0
352.0000, -0.00000000,1,0
352.0333,  0.20791169,2,0
352.0667,  0.40673664,3,0
352.1000,  0.58778525,4,0
352.1333,  0.74314483,5,0
352.1667,  0.86602540,6,0
352.2000,  0.95105652,7,0
352.2333,  0.99452190,8,0
352.2667,  0.99452190,9,0
352.3000,  0.95105652,10,0
352.3333,  0.86602540,11,0
352.3667,  0.74314483,12,0
352.4000,  0.58778525,13,0
352.4333,  0.40673664,14,0
352.4667,  0.20791169,15,0
352.5000, -0.00000000,16,0
352.5333, -0.20791169,17,0
352.5667, -0.40673664,18,0
352.6000, -0.58778525,19,0
352.6333, -0.74314483,20,0
352.6667, -0.86602540,21,0
352.7000, -0.95105652,22,0
352.7333, -0.99452190,23,0
352.7667, -0.99452190,24,0
352.8000, -0.95105652,25,0
352.8333, -0.86602540,26,0
352.8667, -0.74314483,27,0
352.9000, -0.58778525,28,0
352.9333, -0.40673664,29,0
352.9667, -0.20791169,30,0
353.0000, -0.00000000,1,0
353.0333,  0.20791169,2,0
353.0667,  0.40673664,3,0
353.1000,  0.58778525,4,0
353.1333,  0.74314483,5,0
353.1667,  0.86602540,6,0
353.2000,  0.95105652,7,0
353.2333,  0.99452190,8,0
353.2667,  0.99452190,9,0
353.3000,  0.95105652,10,0
353.3333,  0.86602540,11,0
353.3667,  0.74314483,12,0
353.4000,  0.58778525,13,0
353.4333,  0.40673664,14,0
353.4667,  0.20791169,15,0
353.5000,  0.00000000,16,0
353.5333, -0.20791169,17,0
353.5667, -0.40673664,18,0
353.6000, -0.58778525,19,0
353.6333, -0.74314483,20,0
353.6667, -0.86602540,21,0
353.7000, -0.95105652,22,0
353.7333, -0.99452190,23,0
353.7667, -0.99452190,24,0
353.8000, -0.95105652,25,0
353.8333, -0.86602540,26,0
353.8667, -0.74314483,27,0
353.9000, -0.58778525,28,0
353.9333, -0.40673664,29,0
353.9667, -0.20791169,30,0
354.0000,  0.00000000,1,0
354.0333,  0.20791169,2,0
354.0667,  0.40673664,3,0
354.1000,  0.58778525,4,0
354.1333,  0.74314483,5,0
354.1667,  0.86602540,6,0
354.2000,  0.95105652,7,0
354.2333,  0.99452190,8,0
354.2667,  0.99452190,9,0
354.3000,  0.95105652,10,0
354.3333,  0.86602540,11,0
354.3667,  0.74314483,12,0
354.4000,  0.58778525,13,0
354.4333,  0.40673664,14,0
354.4667,  0.20791169,15,0
354.5000,  0.00000000,16,0
354.5333, -0.20791169,17,0
354.5667, -0.40673664,18,0
354.6000, -0.58778525,19,0
354.6333, -0.74314483,20,0
354.6667, -0.86602540,21,0
354.7000, -0.95105652,22,0
354.7333, -0.99452190,23,0
354.7667, -0.99452190,24,0
354.8000, -0.95105652,25,0
354.8333, -0.86602540,26,0
354.8667, -0.74314483,27,0
354.9000, -0.58778525,28,0
354.9333, -0.40673664,29,0
354.9667, -0.20791169,30,0
355.0000, -0.00000000,1,0
355.0333,  0.20791169,2,0
355.0667,  0.40673664,3,0
355.1000,  0.58778525,4,0
355.1333,  0.74314483,5,0
355.1667,  0.86602540,6,0
355.2000,  0.95105652,7,0
355.2333,  0.99452190,8,0
355.2667,  0.99452190,9,0
355.3000,  0.95105652,10,0
355.3333,  0.86602540,11,0
355.3667,  0.74314483,12,0
355.4000,  0.58778525,13,0
355.4333,  0.40673664,14,0
355.4667,  0.20791169,15,0
355.5000,  0.00000000,16,0
355.5333, -0.20791169,17,0
355.5667, -0.40673664,18,0
355.6000, -0.58778525,19,0
355.6333, -0.74314483,20,0
355.6667, -0.86602540,21,0
355.7000, -0.95105652,22,0
355.7333, -0.99452190,23,0
355.7667, -0.99452190,24,0
355.8000, -0.95105652,25,0
355.8333, -0.86602540,26,0
355.8667, -0.74314483,27,0
355.9000, -0.58778525,28,0
355.9333, -0.40673664,29,0
355.9667, -0.20791169,30,0
356.0000,  0.00000000,1,0
356.0333,  0.20791169,2,0
356.0667,  0.40673664,3,0
356.1000,  0.58778525,4,0
356.1333,  0.74314483,5,0
356.1667,  0.86602540,6,0
356.2000,  0.95105652,7,0
356.2333,  0.99452190,8,0
356.2667,  0.99452190,9,0
356.3000,  0.95105652,10,0
356.3333,  0.86602540,11,0
356.3667,  0.74314483,12,0
356.4000,  0.58778525,13,0
356.4333,  0.40673664,14,0
356.4667,  0.20791169,15,0
356.5000,  0.00000000,16,0
356.5333, -0.20791169,17,0
356.5667, -0.40673664,18,0
356.6000, -0.58778525,19,0
356.6333, -0.74314483,20,0
356.6667, -0.86602540,21,0
356.7000, -0.95105652,22,0
356.7333, -0.99452190,23,0
356.7667, -0.99452190,24,0
356.8000, -0.95105652,25,0
356.8333, -0.86602540,26,0
356.8667, -0.74314483,27,0
356.9000, -0.58778525,28,0
356.9333, -0.40673664,29,0
356.9667, -0.20791169,30,0
357.0000, -0.00000000,1,0
357.0333,  0.20791169,2,0
357.0667,  0.40673664,3,0
357.1000,  0.58778525,4,0
357.1333,  0.74314483,5,0
357.1667,  0.86602540,6,0
357.2000,  0.95105652,7,0
357.2333,  0.99452190,8,0
357.2667,  0.99452190,9,0
357.3000,  0.95105652,10,0
357.3333,  0.86602540,11,0
357.3667,  0.74314483,12,0
357.4000,  0.58778525,13,0
357.4333,  0.40673664,14,0
357.4667,  0.20791169,15,0
357.5000, -0.00000000,16,0
357.5333, -0.20791169,17,0
357.5667, -0.40673664,18,0
357.6000, -0.58778525,19,0
357.6333, -0.74314483,20,0
357.6667, -0.86602540,21,0
357.7000, -0.95105652,22,0
357.7333, -0.99452190,23,0
357.7667, -0.99452190,24,0
357.8000, -0.95105652,25,0
357.8333, -0.86602540,26,0
357.8667, -0.74314483,27,0
357.9000, -0.58778525,28,0
357.9333, -0.40673664,29,0
357.9667, -0.20791169,30,0
358.0000,  0.00000000,1,0
358.0333,  0.20791169,2,0
358.0667,  0.40673664,3,0
358.1000,  0.58778525,4,0
358.1333,  0.74314483,5,0
358.1667,  0.86602540,6,0
358.2000,  0.95105652,7,0
358.2333,  0.99452190,8,0
358.2667,  0.99452190,9,0
358.3000,  0.95105652,10,0
358.3333,  0.86602540,11,0
358.3667,  0.74314483,12,0
358.4000,  0.58778525,13,0
358.4333,  0.40673664,14,0
358.4667,  0.20791169,15,0
358.5000,  0.00000000,16,0
358.5333, -0.20791169,17,0
358.5667, -0.40673664,18,0
358.6000, -0.58778525,19,0
358.6333, -0.74314483,20,0
358.6667, -0.86602540,21,0
358.7000, -0.95105652,22,0
358.7333, -0.99452190,23,0
358.7667, -0.99452190,24,0
358.8000, -0.95105652,25,0
358.8333, -0.86602540,26,0
358.8667, -0.74314483,27,0
358.9000, -0.58778525,28,0
358.9333, -0.40673664,29,0
358.9667, -0.20791169,30,0
359.0000, -0.00000000,1,0
359.0333,  0.20791169,2,0
359.0667,  0.40673664,3,0
359.1000,  0.58778525,4,0
359.1333,  0.74314483,5,0
359.1667,  0.86602540,6,0
359.2000,  0.95105652,7,0
359.2333,  0.99452190,8,0
359.2667,  0.99452190,9,0
359.3000,  0.95105652,10,0
359.3333,  0.86602540,11,0
359.3667,  0.74314483,12,0
359.4000,  0.58778525,13,0
359.4333,  0.40673664,14,0
359.4667,  0.20791169,15,0
359.5000, -0.00000000,16,0
359.5333, -0.20791169,17,0
359.5667, -0.40673664,18,0
359.6000, -0.58778525,19,0
359.6333, -0.74314483,20,0
359.6667, -0.86602540,21,0
359.7000, -0.95105652,22,0
359.7333, -0.99452190,23,0
359.7667, -0.99452190,24,0
359.8000, -0.95105652,25,0
359.8333, -0.86602540,26,0
359.8667, -0.74314483,27,0
359.9000, -0.58778525,28,0
359.9333, -0.40673664,29,0
359.9667, -0.20791169,30,0
360.0000, -0.00000000,1,0
360.0333,  0.20791169,2,0
360.0667,  0.40673664,3,0
360.1000,  0.58778525,4,0
360.1333,  0.74314483,5,0
360.1667,  0.86602540,6,0
360.2000,  0.95105652,7,0
360.2333,  0.99452190,8,0
360.2667,  0.99452190,9,0
360.3000,  0.95105652,10,0
360.3333,  0.86602540,11,0
360.3667,  0.74314483,12,0
360.4000,  0.58778525,13,0
360.4333,  0.40673664,14,0
360.4667,  0.20791169,15,0
360.5000,  0.00000000,16,0
360.5333, -0.20791169,17,0
360.5667, -0.40673664,18,0
360.6000, -0.58778525,19,0
360.6333, -0.74314483,20,0
360.6667, -0.86602540,21,0
360.7000, -0.95105652,22,0
360.7333, -0.99452190,23,0
360.7667, -0.99452190,24,0
360.8000, -0.95105652,25,0
360.8333, -0.86602540,26,0
360.8667, -0.74314483,27,0
360.9000, -0.58778525,28,0
360.9333, -0.40673664,29,0
360.9667, -0.20791169,30,0
361.0000, -0.00000000,1,0
361.0333,  0.20791169,2,0
361.0667,  0.40673664,3,0
361.1000,  0.58778525,4,0
361.1333,  0.74314483,5,0
361.1667,  0.86602540,6,0
361.2000,  0.95105652,7,0
361.2333,  0.99452190,8,0
361.2667,  0.99452190,9,0
361.3000,  0.95105652,10,0
361.3333,  0.86602540,11,0
361.3667,  0.74314483,12,0
361.4000,  0.58778525,13,0
361.4333,  0.40673664,14,0
361.4667,  0.20791169,15,0
361.5000, -0.00000000,16,0
361.5333, -0.20791169,17,0
361.5667, -0.40673664,18,0
361.6000, -0.58778525,19,0
361.6333, -0.74314483,20,0
361.6667, -0.86602540,21,0
361.7000, -0.95105652,22,0
361.7333, -0.99452190,23,0
361.7667, -0.99452190,24,0
361.8000, -0.95105652,25,0
361.8333, -0.86602540,26,0
361.8667, -0.74314483,27,0
361.9000, -0.58778525,28,0
361.9333, -0.40673664,29,0
361.9667, -0.20791169,30,0
362.0000, -0.00000000,1,0
362.0333,  0.20791169,2,0
362.0667,  0.40673664,3,0
362.1000,  0.58778525,4,0
362.1333,  0.74314483,5,0
362.1667,  0.86602540,6,0
362.2000,  0.95105652,7,0
362.2333,  0.99452190,8,0
362.2667,  0.99452190,9,0
362.3000,  0.95105652,10,0
362.3333,  0.86602540,11,0
362.3667,  0.74314483,12,0
362.4000,  0.58778525,13,0
362.4333,  0.40673664,14,0
362.4667,  0.20791169,15,0
362.5000,  0.00000000,16,0
362.5333, -0.20791169,17,0
362.5667, -0.40673664,18,0
362.6000, -0.58778525,19,0
362.6333, -0.74314483,20,0
362.6667, -0.86602540,21,0
362.7000, -0.95105652,22,0
362.7333, -0.99452190,23,0
362.7667, -0.99452190,24,0
362.8000, -0.95105652,25,0
362.8333, -0.86602540,26,0
362.8667, -0.74314483,27,0
362.9000, -0.58778525,28,0
362.9333, -0.40673664,29,0
362.9667, -0.20791169,30,0
363.0000,  0.00000000,1,0
363.0333,  0.20791169,2,0
363.0667,  0.40673664,3,0
363.1000,  0.58778525,4,0
363.1333,  0.74314483,5,0
363.1667,  0.86602540,6,0
363.2000,  0.95105652,7,0
363.2333,  0.99452190,8,0
363.2667,  0.99452190,9,0
363.3000,  0.95105652,10,0
363.3333,  0.86602540,11,0
363.3667,  0.74314483,12,0
363.4000,  0.58778525,13,0
363.4333,  0.40673664,14,0
363.4667,  0.20791169,15,0
363.5000, -0.00000000,16,0
363.5333, -0.20791169,17,0
363.5667, -0.40673664,18,0
363.6000, -0.58778525,19,0
363.6333, -0.74314483,20,0
363.6667, -0.86602540,21,0
363.7000, -0.95105652,22,0
363.7333, -0.99452190,23,0
363.7667, -0.99452190,24,0
363.8000, -0.95105652,25,0
363.8333, -0.86602540,26,0
363.8667, -0.74314483,27,0
363.9000, -0.58778525,28,0
363.9333, -0.40673664,29,0
363.9667, -0.20791169,30,0
364.0000, -0.00000000,1,0
364.0333,  0.20791169,2,0
364.0667,  0.40673664,3,0
364.1000,  0.58778525,4,0
364.1333,  0.74314483,5,0
364.1667,  0.86602540,6,0
364.2000,  0.95105652,7,0
364.2333,  0.99452190,8,0
364.2667,  0.99452190,9,0
364.3000,  0.95105652,10,0
364.3333,  0.86602540,11,0
364.3667,  0.74314483,12,0
364.4000,  0.58778525,13,0
364.4333,  0.40673664,14,0
364.4667,  0.20791169,15,0
364.5000,  0.00000000,16,0
364.5333, -0.20791169,17,0
364.5667, -0.40673664,18,0
364.6000, -0.58778525,19,0
364.6333, -0.74314483,20,0
364.6667, -0.86602540,21,0
364.7000, -0.95105652,22,0
364.7333, -0.99452190,23,0
364.7667, -0.99452190,24,0
364.8000, -0.95105652,25,0
364.8333, -0.86602540,26,0
364.8667, -0.74314483,27,0
364.9000, -0.58778525,28,0
364.9333, -0.40673664,29,0
364.9667, -0.20791169,30,0
365.0000,  0.00000000,1,0
365.0333,  0.20791169,2,0
365.0667,  0.40673664,3,0
365.1000,  0.58778525,4,0
365.1333,  0.74314483,5,0
365.1667,  0.86602540,6,0
365.2000,  0.95105652,7,0
365.2333,  0.99452190,8,0
365.2667,  0.99452190,9,0
365.3000,  0.95105652,10,0
365.3333,  0.86602540,11,0
365.3667,  0.74314483,12,0
365.4000,  0.58778525,13,0
365.4333,  0.40673664,14,0
365.4667,  0.20791169,15,0
365.5000,  0.00000000,16,0
365.5333, -0.20791169,17,0
365.5667, -0.40673664,18,0
365.6000, -0.58778525,19,0
365.6333, -0.74314483,20,0
365.6667, -0.86602540,21,0
365.7000, -0.95105652,22,0
365.7333, -0.99452190,23,0
365.7667, -0.99452190,24,0
365.8000, -0.95105652,25,0
365.8333, -0.86602540,26,0
365.8667, -0.74314483,27,0
365.9000, -0.58778525,28,0
365.9333, -0.40673664,29,0
365.9667, -0.20791169,30,0
366.0000, -0.00000000,1,0
366.0333,  0.20791169,2,0
366.0667,  0.40673664,3,0
366.1000,  0.58778525,4,0
366.1333,  0.74314483,5,0
366.1667,  0.86602540,6,0
366.2000,  0.95105652,7,0
366.2333,  0.99452190,8,0
366.2667,  0.99452190,9,0
366.3000,  0.95105652,10,0
366.3333,  0.86602540,11,0
366.3667,  0.74314483,12,0
366.4000,  0.58778525,13,0
366.4333,  0.40673664,14,0
366.4667,  0.20791169,15,0
366.5000,  0.00000000,16,0
366.5333, -0.20791169,17,0
366.5667, -0.40673664,18,0
366.6000, -0.58778525,19,0
366.6333, -0.74314483,20,0
366.6667, -0.86602540,21,0
366.7000, -0.95105652,22,0
366.7333, -0.99452190,23,0
366.7667, -0.99452190,24,0
366.8000, -0.95105652,25,0
366.8333, -0.86602540,26,0
366.8667, -0.74314483,27,0
366.9000, -0.58778525,28,0
366.9333, -0.40673664,29,0
366.9667, -0.20791169,30,0
367.0000,  0.00000000,1,0
367.0333,  0.20791169,2,0
367.0667,  0.40673664,3,0
367.1000,  0.58778525,4,0
367.1333,  0.74314483,5,0
367.1667,  0.86602540,6,0
367.2000,  0.95105652,7,0
367.2333,  0.99452190,8,0
367.2667,  0.99452190,9,0
367.3000,  0.95105652,10,0
367.3333,  0.86602540,11,0
367.3667,  0.74314483,12,0
367.4000,  0.58778525,13,0
367.4333,  0.40673664,14,0
367.4667,  0.20791169,15,0
367.5000,  0.00000000,16,0
367.5333, -0.20791169,17,0
367.5667, -0.40673664,18,0
367.6000, -0.58778525,19,0
367.6333, -0.74314483,20,0
367.6667, -0.86602540,21,0
367.7000, -0.95105652,22,0
367.7333, -0.99452190,23,0
367.7667, -0.99452190,24,0
367.8000, -0.95105652,25,0
367.8333, -0.86602540,26,0
367.8667, -0.74314483,27,0
367.9000, -0.58778525,28,0
367.9333, -0.40673664,29,0
367.9667, -0.20791169,30,0
368.0000, -0.00000000,1,0
368.0333,  0.20791169,2,0
368.0667,  0.40673664,3,0
368.1000,  0.58778525,4,0
368.1333,  0.74314483,5,0
368.1667,  0.86602540,6,0
368.2000,  0.95105652,7,0
368.2333,  0.99452190,8,0
368.2667,  0.99452190,9,0
368.3000,  0.95105652,10,0
368.3333,  0.86602540,11,0
368.3667,  0.74314483,12,0
368.4000,  0.58778525,13,0
368.4333,  0.40673664,14,0
368.4667,  0.20791169,15,0
368.5000, -0.00000000,16,0
368.5333, -0.20791169,17,0
368.5667, -0.40673664,18,0
368.6000, -0.58778525,19,0
368.6333, -0.74314483,20,0
368.6667, -0.86602540,21,0
368.7000, -0.95105652,22,0
368.7333, -0.99452190,23,0
368.7667, -0.99452190,24,0
368.8000, -0.95105652,25,0
368.8333, -0.86602540,26,0
368.8667, -0.74314483,27,0
368.9000, -0.58778525,28,0
368.9333, -0.40673664,29,0
368.9667, -0.20791169,30,0
369.0000,  0.00000000,1,0
369.0333,  0.20791169,2,0
369.0667,  0.40673664,3,0
369.1000,  0.58778525,4,0
369.1333,  0.74314483,5,0
369.1667,  0.86602540,6,0
369.2000,  0.95105652,7,0
369.2333,  0.99452190,8,0
369.2667,  0.99452190,9,0
369.3000,  0.95105652,10,0
369.3333,  0.86602540,11,0
369.3667,  0.74314483,12,0
369.4000,  0.58778525,13,0
369.4333,  0.40673664,14,0
369.4667,  0.20791169,15,0
369.5000,  0.00000000,16,0
369.5333, -0.20791169,17,0
369.5667, -0.40673664,18,0
369.6000, -0.58778525,19,0
369.6333, -0.74314483,20,0
369.6667, -0.86602540,21,0
369.7000, -0.95105652,22,0
369.7333, -0.99452190,23,0
369.7667, -0.99452190,24,0
369.8000, -0.95105652,25,0
369.8333, -0.86602540,26,0
369.8667, -0.74314483,27,0
369.9000, -0.58778525,28,0
369.9333, -0.40673664,29,0
369.9667, -0.20791169,30,0
370.0000, -0.00000000,1,0
370.0333,  0.20791169,2,0
370.0667,  0.40673664,3,0
370.1000,  0.58778525,4,0
370.1333,  0.74314483,5,0
370.1667,  0.86602540,6,0
370.2000,  0.95105652,7,0
370.2333,  0.99452190,8,0
370.2667,  0.99452190,9,0
370.3000,  0.95105652,10,0
370.3333,  0.86602540,11,0
370.3667,  0.74314483,12,0
370.4000,  0.58778525,13,0
370.4333,  0.40673664,14,0
370.4667,  0.20791169,15,0
370.5000, -0.00000000,16,0
370.5333, -0.20791169,17,0
370.5667, -0.40673664,18,0
370.6000, -0.58778525,19,0
370.6333, -0.74314483,20,0
370.6667, -0.86602540,21,0
370.7000, -0.95105652,22,0
370.7333, -0.99452190,23,0
370.7667, -0.99452190,24,0
370.8000, -0.95105652,25,0
370.8333, -0.86602540,26,0
370.8667, -0.74314483,27,0
