time,function,period,anomaly
87.3000,  0.00000000,3,0
87.3500,  1.00000000,4,0
87.4000,  0.00000000,1,0
87.4500,  0.00000000,2,0
87.5000,  0.00000000,3,0
87.5500,  1.00000000,4,0
87.6000,  0.00000000,1,0
87.6500,  0.00000000,2,0
87.7000,  0.00000000,3,0
87.7500,  1.00000000,4,0
87.8000,  0.00000000,1,0
87.8500,  0.00000000,2,0
87.9000,  0.00000000,3,0
87.9500,  1.00000000,4,0
88.0000,  0.00000000,1,0
88.0500,  0.00000000,2,0
88.1000,  0.00000000,3,0
88.1500,  1.00000000,4,0
88.2000,  0.00000000,1,0
88.2500,  0.00000000,2,0
88.3000,  0.00000000,3,0
88.3500,  1.00000000,4,0
88.4000,  0.00000000,1,0
88.4500,  0.00000000,2,0
88.5000,  0.00000000,3,0
88.5500,  1.00000000,4,0
88.6000,  0.00000000,1,0
88.6500,  0.00000000,2,0
88.7000,  0.00000000,3,0
88.7500,  1.00000000,4,0
88.8000,  0.00000000,1,0
88.8500,  0.00000000,2,0
88.9000,  0.00000000,3,0
88.9500,  1.00000000,4,0
89.0000,  0.00000000,1,0
89.0500,  0.00000000,2,0
89.1000,  0.00000000,3,0
89.1500,  1.00000000,4,0
89.2000,  0.00000000,1,0
89.2500,  0.00000000,2,0
89.3000,  0.00000000,3,0
89.3500,  1.00000000,4,0
89.4000,  0.00000000,1,0
89.4500,  0.00000000,2,0
89.5000,  0.00000000,3,0
89.5500,  1.00000000,4,0
89.6000,  0.00000000,1,0
89.6500,  0.00000000,2,0
89.7000,  0.00000000,3,0
89.7500,  1.00000000,4,0
89.8000,  0.00000000,1,0
89.8500,  0.00000000,2,0
89.9000,  0.00000000,3,0
89.9500,  1.00000000,4,0
90.0000,  0.00000000,1,0
90.0500,  0.00000000,2,0
90.1000,  0.00000000,3,0
90.1500,  1.00000000,4,0
90.2000,  0.00000000,1,0
90.2500,  0.00000000,2,0
90.3000,  0.00000000,3,0
90.3500,  1.00000000,4,0
90.4000,  0.00000000,1,0
90.4500,  0.00000000,2,0
90.5000,  0.00000000,3,0
90.5500,  1.00000000,4,0
90.6000,  0.00000000,1,0
90.6500,  0.00000000,2,0
90.7000,  0.00000000,3,0
90.7500,  1.00000000,4,0
90.8000,  0.00000000,1,0
90.8500,  0.00000000,2,0
90.9000,  0.00000000,3,0
90.9500,  1.00000000,4,0
91.0000,  0.00000000,1,0
91.0500,  0.00000000,2,0
91.1000,  0.00000000,3,0
91.1500,  1.00000000,4,0
91.2000,  0.00000000,1,0
91.2500,  0.00000000,2,0
91.3000,  0.00000000,3,0
91.3500,  1.00000000,4,0
91.4000,  0.00000000,1,0
91.4500,  0.00000000,2,0
91.5000,  0.00000000,3,0
91.5500,  1.00000000,4,0
91.6000,  0.00000000,1,0
91.6500,  0.00000000,2,0
91.7000,  0.00000000,3,0
91.7500,  1.00000000,4,0
91.8000,  0.00000000,1,0
91.8500,  0.00000000,2,0
91.9000,  0.00000000,3,0
91.9500,  1.00000000,4,0
92.0000,  0.00000000,1,0
92.0500,  0.00000000,2,0
92.1000,  0.00000000,3,0
92.1500,  1.00000000,4,0
92.2000,  0.00000000,1,0
92.2500,  0.00000000,2,0
92.3000,  0.00000000,3,0
92.3500,  1.00000000,4,0
92.4000,  0.00000000,1,0
92.4500,  0.00000000,2,0
92.5000,  0.00000000,3,0
92.5500,  1.00000000,4,0
92.6000,  0.00000000,1,0
92.6500,  0.00000000,2,0
92.7000,  0.00000000,3,0
92.7500,  1.00000000,4,0
92.8000,  0.00000000,1,0
92.8500,  0.00000000,2,0
92.9000,  0.00000000,3,0
92.9500,  1.00000000,4,0
93.0000,  0.00000000,1,0
93.0500,  0.00000000,2,0
93.1000,  0.00000000,3,0
93.1500,  1.00000000,4,0
93.2000,  0.00000000,1,0
93.2500,  0.00000000,2,0
93.3000,  0.00000000,3,0
93.3500,  1.00000000,4,0
93.4000,  0.00000000,1,0
93.4500,  0.00000000,2,0
93.5000,  0.00000000,3,0
93.5500,  1.00000000,4,0
93.6000,  0.00000000,1,0
93.6500,  0.00000000,2,0
93.7000,  0.00000000,3,0
93.7500,  1.00000000,4,0
93.8000,  0.00000000,1,0
93.8500,  0.00000000,2,0
93.9000,  0.00000000,3,0
93.9500,  1.00000000,4,0
94.0000,  0.00000000,1,0
94.0500,  0.00000000,2,0
94.1000,  0.00000000,3,0
94.1500,  1.00000000,4,0
94.2000,  0.00000000,1,0
94.2500,  0.00000000,2,0
94.3000,  0.00000000,3,0
94.3500,  1.00000000,4,0
94.4000,  0.00000000,1,0
94.4500,  0.00000000,2,0
94.5000,  0.00000000,3,0
94.5500,  1.00000000,4,0
94.6000,  0.00000000,1,0
94.6500,  0.00000000,2,0
94.7000,  0.00000000,3,0
94.7500,  1.00000000,4,0
94.8000,  0.00000000,1,0
94.8500,  0.00000000,2,0
94.9000,  0.00000000,3,0
94.9500,  1.00000000,4,0
95.0000,  0.00000000,1,0
95.0500,  0.00000000,2,0
95.1000,  0.00000000,3,0
95.1500,  1.00000000,4,0
95.2000,  0.00000000,1,0
95.2500,  0.00000000,2,0
95.3000,  0.00000000,3,0
95.3500,  1.00000000,4,0
95.4000,  0.00000000,1,0
95.4500,  0.00000000,2,0
95.5000,  0.00000000,3,0
95.5500,  1.00000000,4,0
95.6000,  0.00000000,1,0
95.6500,  0.00000000,2,0
95.7000,  0.00000000,3,0
95.7500,  1.00000000,4,0
95.8000,  0.00000000,1,0
95.8500,  0.00000000,2,0
95.9000,  0.00000000,3,0
95.9500,  1.00000000,4,0
96.0000,  0.00000000,1,0
96.0500,  0.00000000,2,0
96.1000,  0.00000000,3,0
96.1500,  1.00000000,4,0
96.2000,  0.00000000,1,0
96.2500,  0.00000000,2,0
96.3000,  0.00000000,3,0
96.3500,  1.00000000,4,0
96.4000,  0.00000000,1,0
96.4500,  0.00000000,2,0
96.5000,  0.00000000,3,0
96.5500,  1.00000000,4,0
96.6000,  0.00000000,1,0
96.6500,  0.00000000,2,0
96.7000,  0.00000000,3,0
96.7500,  1.00000000,4,0
96.8000,  0.00000000,1,0
96.8500,  0.00000000,2,0
96.9000,  0.00000000,3,0
96.9500,  1.00000000,4,0
97.0000,  0.00000000,1,0
97.0500,  0.00000000,2,0
97.1000,  0.00000000,3,0
97.1500,  1.00000000,4,0
97.2000,  0.00000000,1,0
97.2500,  0.00000000,2,0
97.3000,  0.00000000,3,0
97.3500,  1.00000000,4,0
97.4000,  0.00000000,1,0
97.4500,  0.00000000,2,0
97.5000,  0.00000000,3,0
97.5500,  1.00000000,4,0
97.6000,  0.00000000,1,0
97.6500,  0.00000000,2,0
97.7000,  0.00000000,3,0
97.7500,  1.00000000,4,0
97.8000,  0.00000000,1,0
97.8500,  0.00000000,2,0
97.9000,  0.00000000,3,0
97.9500,  1.00000000,4,0
98.0000,  0.00000000,1,0
98.0500,  0.00000000,2,0
98.1000,  0.00000000,3,0
98.1500,  1.00000000,4,0
98.2000,  0.00000000,1,0
98.2500,  0.00000000,2,0
98.3000,  0.00000000,3,0
98.3500,  1.00000000,4,0
98.4000,  0.00000000,1,0
98.4500,  0.00000000,2,0
98.5000,  0.00000000,3,0
98.5500,  1.00000000,4,0
98.6000,  0.00000000,1,0
98.6500,  0.00000000,2,0
98.7000,  0.00000000,3,0
98.7500,  1.00000000,4,0
98.8000,  0.00000000,1,0
98.8500,  0.00000000,2,0
98.9000,  0.00000000,3,0
98.9500,  1.00000000,4,0
99.0000,  0.00000000,1,0
99.0500,  0.00000000,2,0
99.1000,  0.00000000,3,0
99.1500,  1.00000000,4,0
99.2000,  0.00000000,1,0
99.2500,  0.00000000,2,0
99.3000,  0.00000000,3,0
99.3500,  1.00000000,4,0
99.4000,  0.00000000,1,0
99.4500,  0.00000000,2,0
99.5000,  0.00000000,3,0
99.5500,  1.00000000,4,0
99.6000,  0.00000000,1,0
99.6500,  0.00000000,2,0
99.7000,  0.00000000,3,0
99.7500,  1.00000000,4,0
99.8000,  0.00000000,1,0
99.8500,  0.00000000,2,0
99.9000,  0.00000000,3,0
99.9500,  1.00000000,4,0
